id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35833922,1 Bedroom|King & Sofa Bed|Valet Parking|Walk Score 95/100|Downtown Dallas,305350123,Corporate,,District 2,32.77878,-96.79403,Entire home/apt,114,1,86,2024-06-02,1.38,16,0,17,
35833954,1 Bedroom|King & Sofa Bed|Valet Parking|Walk Score 95/100|Downtown Dallas,156543716,Corporate Short Stays Dallas,,District 2,32.7776,-96.7954,Entire home/apt,114,90,8,2022-10-09,0.13,15,364,0,
35835548,Dallas R&R Hostel Private Room 6,894612,Eric,,District 1,32.75283,-96.85757,Private room,34,1,170,2024-07-12,2.72,19,351,38,
35837041,★Smart TVs all rooms★Private Yard★Key-less entry,395823,Keith,,District 2,32.8243,-96.82152,Entire home/apt,224,2,162,2023-12-31,2.69,8,0,10,
35876168,Upscale Stylish Townhome -  $65,145852647,Renae K Homes,,District 11,32.91736,-96.7734,Private room,65,7,0,,,1,87,0,
35974025,Walkable Luxury Modern Dallas BishopArts +Downtown,93232901,Ej,,District 1,32.75067,-96.83839,Entire home/apt,148,1,249,2024-08-04,4.07,12,287,48,
36002102,Big Comfy Apt in Downtown Dallas/Free Valet(RS723),156543716,Corporate Short Stays Dallas,,District 2,32.7776,-96.7954,Entire home/apt,100,90,3,2019-11-26,0.05,15,364,0,
36028885,Charming 1 BR/1BA Studio by White Rock Lake!,42222975,Carolina,,District 9,32.81903,-96.70896,Entire home/apt,102,2,206,2024-07-24,4.39,1,70,36,
36056120,Artist Alcove* 2 luxe q beds*near dwntn*wlk2bishop,112627405,Peaceful Dwellings,,District 1,32.75056,-96.83132,Entire home/apt,79,1,210,2024-08-09,3.39,9,150,29,
36100617,1 Bedroom|King & Sofa Bed|Valet Parking|Walk Score 95/100|Downtown Dallas,305350123,Corporate,,District 2,32.77875,-96.79446,Entire home/apt,112,90,21,2021-01-31,0.34,16,364,0,
36146932,Downtown Dallas Updated Townhome!,237249587,Kim,,District 14,32.79528,-96.78641,Entire home/apt,101,2,50,2024-06-15,0.80,1,238,13,
36175301,1 Bedroom|King & Sofa Bed|Valet Parking|Walk Score 95/100|Downtown Dallas,305350123,Corporate,,District 2,32.77867,-96.79612,Entire home/apt,114,90,63,2022-03-24,1.04,16,364,0,
36181214,Turtle Creek condo,112405981,Antonio,,District 14,32.80631,-96.80915,Entire home/apt,88,30,17,2024-06-02,0.27,1,177,2,
36290080,⭐️North Oak/West Dallas/Trinity Groves/Downtow  ⭐️,108514926,Dalls,,District 6,32.77174,-96.83125,Entire home/apt,120,120,2,2019-12-29,0.03,125,183,0,
36300884,⭐️North Oak/West Dallas/Trinity Groves/Downtown ⭐️,108514926,Dalls,,District 1,32.74645,-96.8449,Entire home/apt,120,70,1,2019-07-16,0.02,125,183,0,
36301282,⭐️North Oak/West Dallas/Trinity Groves/Downtown ⭐️,108514926,Dalls,,District 1,32.7468,-96.84662,Entire home/apt,120,40,1,2019-09-02,0.02,125,183,0,
36351143,Quiet & Walkable*Month Discount* Local Art,112627405,Peaceful Dwellings,,District 1,32.75007,-96.83158,Entire home/apt,94,1,205,2024-05-03,3.29,9,28,9,
36361702,Petite Retreat,207792786,Brooke,,District 12,33.00265,-96.80298,Entire home/apt,62,14,106,2024-08-03,1.70,3,225,11,
36363820,⭐️North Oak/West Dallas/Trinity Groves/Downtown ⭐️,108514926,Dalls,,District 1,32.74681,-96.84483,Entire home/apt,120,20,1,2020-01-12,0.02,125,183,0,
36364096,⭐️North Oak/West Dallas/Trinity Groves/Downtown ⭐️,108514926,Dalls,,District 1,32.74508,-96.84693,Entire home/apt,120,12,3,2023-10-27,0.05,125,183,1,
36448778,Walk to food and shops*local Art* King 1 BR apt!,112627405,Peaceful Dwellings,,District 1,32.74994,-96.83192,Entire home/apt,56,1,80,2023-04-14,1.28,9,5,0,
36476995,1 Bedroom|King & Sofa Bed|Valet Parking|Walk Score 95/100|Downtown Dallas,305350123,Corporate,,District 2,32.77708,-96.79577,Entire home/apt,112,90,18,2021-02-28,0.30,16,364,0,
36527186,Spacious apartment with local art*Prime location,112627405,Peaceful Dwellings,,District 1,32.75146,-96.8313,Entire home/apt,,1,98,2024-05-20,1.59,9,0,9,
36550524,Open concept★Smart TVs all rooms★Private Backyard,395823,Keith,,District 2,32.82244,-96.82155,Entire home/apt,196,2,149,2024-08-04,2.47,8,112,29,
36556892,Bishop Arts  Home - Sleeps 10!,274812608,Vanessa,,District 1,32.74664,-96.83412,Entire home/apt,250,3,80,2024-07-22,1.34,3,229,12,
36606296,Luxury Three Level Townhome plus Amazing Rooftop!,43530829,Teri,,District 14,32.79239,-96.79139,Entire home/apt,434,2,282,2024-07-12,4.55,2,274,37,
36608116,Big Comfy Apt Downtown Dallas/Valet Parking (630),156543716,Corporate Short Stays Dallas,,District 2,32.7776,-96.7954,Entire home/apt,,90,1,2019-10-20,0.02,15,0,0,
36629623,"Downtown loft, w/ Great Views",41089441,Paris,,District 2,32.77793,-96.79635,Entire home/apt,94,1,166,2024-07-28,2.72,2,59,49,
36762132,Charming Remodeled Tudor House 2Bed/2Bath.,167030039,Rose,,District 14,32.80207,-96.74217,Entire home/apt,,180,39,2024-04-08,0.83,2,0,3,
36771563,"Urban Romance, Pet friendly, Perfect location!",40907479,Lisa,,District 2,32.85099,-96.83781,Entire home/apt,199,4,51,2024-06-25,0.82,7,325,5,
36840194,DriemHouse | High design | Edge of Highland Park,430957331,Deisy,,District 14,32.82059,-96.81019,Entire home/apt,236,10,45,2024-07-03,0.75,13,165,19,
36845979,Linda's Private Room (One room),102314542,Linda,,District 12,32.98696,-96.75912,Private room,79,1,13,2022-09-07,0.22,3,233,0,
36878140,Staycation Townhouse Convenient to DFW,14138202,Nancy,,District 11,32.92885,-96.76705,Entire home/apt,113,20,41,2024-07-27,0.67,7,365,4,
36910044,❤️JFK ***New Listing*** Presidential Suite ❤️,11637266,Jg,,District 2,32.77853,-96.79447,Entire home/apt,255,31,16,2019-11-18,0.26,1,149,0,
36932012,Big 4 Bed 2 Bath with a pool. Close to down town,57564663,Adam,,District 4,32.70284,-96.84665,Entire home/apt,200,30,25,2023-11-25,0.41,1,105,1,
36944098,1 miles from SMU  Apt Uptown Dallas / Parking,47763153,Paramount,,District 14,32.82404,-96.78483,Entire home/apt,145,1,14,2024-06-12,0.23,2,365,2,
37010197,Henderson Hot Spot - Condo B,113547397,Rusty,,District 2,32.8163,-96.77705,Entire home/apt,105,30,81,2024-03-02,1.33,3,277,8,
37056460,Excellent Airbnb in a Great location.  LOOK !!,57792678,Alex,,District 13,32.92411,-96.81202,Entire home/apt,75,60,1,2020-03-31,0.02,3,320,0,
37085331,Urban Farmhouse with Arboretum,57933646,Vera,,District 14,32.823150634765625,-96.76404571533203,Entire home/apt,81,1,316,2024-07-29,5.16,18,346,45,
37130318,Comfortable Condo for Extended Stays,50210533,Joseph,,District 11,32.9628,-96.80848,Entire home/apt,66,30,7,2024-05-08,0.12,1,233,2,
37143841,Henderson Hot Spot - Condo A,113547397,Rusty,,District 2,32.81712,-96.77735,Entire home/apt,108,30,50,2024-06-03,0.83,3,199,4,
37155668,"2 Bedroom|1 King, 1 Queen & Sofa Bed|Valet Parking|Walk Score 95/100|Downtown Dallas",305350123,Corporate,,District 2,32.77722,-96.7964,Entire home/apt,112,90,36,2021-02-28,0.60,16,364,0,
37211394,Sunny Penshire,280113126,Guadalupe Marie,,District 7,32.78899,-96.69119,Entire home/apt,138,30,35,2024-06-19,0.60,2,355,7,
37328736,Driem House |Chic | Highland Park Adjacent,430957331,Deisy,,District 14,32.82055,-96.81204,Entire home/apt,227,2,38,2024-04-08,0.63,13,166,9,
37426742,Bungalow Beauty - Historic Home Guest House,1509921,Robert,,District 14,32.81489,-96.81231,Entire home/apt,80,2,260,2024-07-28,4.27,5,40,50,
37432565,"A+ Location w/ Lux Pool, 3 Kings | Fire Pit",6064671,Aaron,,District 11,32.89547,-96.78753,Entire home/apt,224,1,99,2024-07-18,1.72,1,359,27,
37443537,AMAZING PRICE West-Village Walk Anywhere,108514926,Dalls,,District 14,32.79844,-96.78635,Entire home/apt,120,28,3,2021-02-15,0.05,125,322,0,
37457113,Cubist | Highland Park | Long term,430957331,Deisy,,District 14,32.82146,-96.81009,Entire home/apt,238,2,18,2024-05-27,0.31,13,154,2,
37458737,#Black Room | Social House in Dallas,4450257,Arvin,,District 10,32.92322,-96.73686,Private room,49,25,39,2024-07-27,0.64,4,75,5,
37466294,#Turquoise Room | Social House in Dallas,4450257,Arvin,,District 10,32.92153,-96.73894,Private room,53,25,20,2024-04-05,0.33,4,45,3,
37466302,#Daei's Room | Social House in Dallas,4450257,Arvin,,District 10,32.92123,-96.73871,Private room,52,25,24,2024-07-31,0.39,4,90,2,
37466304,#Blue Room | Social House in Dallas,4450257,Arvin,,District 10,32.923,-96.73764,Private room,48,25,29,2024-07-31,0.47,4,90,4,
37486037,⭐️Uptown West Village Beautiful Amazing Location⭐️,108514926,Dalls,,District 14,32.79831,-96.78606,Entire home/apt,109,56,1,2019-08-31,0.02,125,336,0,
37486391,⭐️Uptown West Village Beautiful Amazing Location⭐️,108514926,Dalls,,District 14,32.80047,-96.78738,Entire home/apt,119,28,4,2024-04-16,0.07,125,336,3,
37522691,Shabby Chic Meets City + Pool,201156613,Samantha,,District 14,32.82747,-96.76889,Entire home/apt,385,2,186,2024-08-12,3.15,2,297,35,
37675128,Amyfinehouse |Spacious 2BR Loft |Pool+Wifi+Valet,36151189,Grace,,District 2,32.77684,-96.79439,Entire home/apt,132,1,231,2024-08-05,3.81,38,336,28,
37681280,Lake Highlands Condo,20744436,Edgar,,District 10,32.88349,-96.73348,Entire home/apt,66,30,39,2024-07-25,0.64,2,71,9,
37683166,Paradise in the heart of Dallas at White Rock Lake,26711264,Jan,,District 9,32.84279,-96.71003,Entire home/apt,160,30,15,2023-12-30,0.25,3,90,4,
37756546,Nestled in the Heart of the City,28395458,Adrian,,District 6,32.79223,-96.82645,Entire home/apt,103,1,122,2024-06-01,2.06,1,150,20,
37885003,Upscale Downtown Hirise 2 bedroom King w/CityViews,26805375,Ace,,District 14,32.78313,-96.79871,Entire home/apt,95,2,128,2024-05-27,2.11,5,163,17,
37939592,Donna Lee - A 1962 Vintage Airstream.,5215726,Georgette,,District 2,32.80661,-96.82592,Entire home/apt,89,2,238,2024-08-11,3.98,2,151,48,
37972343,Dallas R&R Hostel Shared Dorm Mixed Gender Bed F,894612,Eric,,District 1,32.75211,-96.85668,Shared room,21,1,74,2024-08-12,1.22,19,363,19,
37972433,Dallas R&R Hostel Shared Dorm Mixed Gender Bed G,894612,Eric,,District 1,32.75384,-96.85805,Shared room,21,1,66,2024-08-15,1.10,19,365,15,
37972828,Dallas R&R Hostel Shared Dorm Mixed Gender Bed H,894612,Eric,,District 1,32.75389,-96.85819,Shared room,21,1,98,2024-07-21,1.62,19,362,22,
37993038,Gorgeous 1 BR unit - Inwood Village - Limited Time,447022,Husein,,District 13,32.85673,-96.82223,Entire home/apt,149,30,20,2020-08-02,0.33,1,33,0,
37996938,Clean & Cozy Guest House in Heart of Bishop Arts,274812608,Vanessa,,District 1,32.74664,-96.83412,Private room,49,2,139,2024-07-29,2.30,3,207,29,
38023204,GREAT DEAL! West Village Uptown AMAZING PRICE,112593570,Max,,District 14,32.80894,-96.79741,Entire home/apt,120,20,1,2023-01-29,0.05,24,326,0,
38023360,THE BEST PRICE IN West Village,211225279,Jack,,District 14,32.81042,-96.79748,Entire home/apt,135,90,0,,,37,326,0,
38044174,BOOK TODAY  Amazing Price,211225279,Jack,,District 14,32.80877,-96.79699,Entire home/apt,120,40,0,,,37,365,0,
38065831,A newer home in a quiet neighborhood.,84151638,Jake & Kelly,,District 3,32.65672,-96.96401,Entire home/apt,250,60,8,2022-09-02,0.13,1,289,0,
38070596,Safe Haven near Upperroom Dallas,160097617,Vonda,,District 1,32.73694,-96.86091,Entire home/apt,,30,151,2023-07-28,2.59,1,0,0,
38238314,Private Bedroom with Access to all Dallas Freeways,37853441,Azar,,District 11,32.93723,-96.77098,Private room,42,30,72,2023-07-09,1.20,15,76,0,
38295465,Shaw's Room,95604487,Sharron,,District 2,32.8054,-96.7869,Private room,74,1,1,2019-09-22,0.02,1,139,0,
38319076,birdhouse1 | 10 min UTD,291440080,Seema,,District 12,33.00211,-96.79231,Private room,75,1,55,2024-04-09,0.91,2,364,4,
38359985,|BLUE HOUSE| by Downtown/Trinity Grove/Bishop Arts,192167802,Adriana,,District 6,32.76619,-96.84509,Entire home/apt,250,2,120,2024-05-05,2.00,1,174,18,
38485746,✭✭✭✭ MEDICAL DISTRICT / Market Center / DART✭✭✭✭,108514926,Dalls,,District 2,32.8124,-96.8306,Entire home/apt,165,28,6,2023-01-01,0.10,125,0,0,
38486151,2 & 2 MEDICAL DISTRICT / Market Center / DART,108514926,Dalls,,District 2,32.81052,-96.83218,Entire home/apt,180,28,4,2022-07-04,0.07,125,0,0,
38488632,"Queen bed private room @ 635 & Marsh, w/ amenities",293495495,Emily,,District 6,32.91495,-96.85993,Private room,32,31,4,2023-03-07,0.07,2,105,0,
38551418,"Central location, Modern apartment, Pet-friendly",126031305,Vanessa,,District 10,32.91032028198242,-96.72786712646484,Entire home/apt,57,1,105,2024-07-26,1.77,3,172,12,
38554616,Cozy master bedroom for rent near downtown Dallas.,294172070,Pablo,,District 2,32.81672,-96.83326,Private room,75,2,38,2024-07-17,0.93,1,338,12,
38576838,birdhouse2 - solo travelers only | 10 min UTD,291440080,Seema,,District 12,33.0005,-96.79064,Private room,66,1,80,2024-06-23,1.33,2,180,11,
38604906,"Small Guest Cottage North Dallas, 4 bedrooms, HDTV",2592721,R. Michael,,District 11,32.9216,-96.79553,Entire home/apt,109,2,77,2024-07-24,1.29,6,265,25,
38619209,Kessler Park Treehouse,43422,Breck,,District 1,32.7651,-96.83965,Entire home/apt,396,2,163,2024-08-11,2.76,2,37,26,
38700617,LOCATED NEAR CENTRAL AND LOVERS LANE(6437),16468063,Danny,,District 12,32.99542,-96.86954,Entire home/apt,51,8,11,2023-02-11,0.21,5,166,0,
38715289,Amyfinehouse |Modern 2BR Loft|Pool+Views+Gym+Valet,36151189,Grace,,District 2,32.77849,-96.79585,Entire home/apt,114,1,165,2024-06-10,2.76,38,351,15,
38723595,1 Bedroom|King & Sofa Bed|Valet Parking|Walk Score 95/100|Downtown Dallas,305350123,Corporate,,District 2,32.77886,-96.7947,Entire home/apt,112,90,10,2021-02-02,0.17,16,364,0,
38782512,"Stay cozy, luxurious, yet affordable.",221854805,Adalid,,District 8,32.680721,-96.599197,Entire home/apt,223,3,81,2024-07-09,1.37,1,324,16,
38842495,Scyene to Downtown,216471386,Jennifer,,District 5,32.75987,-96.67323,Entire home/apt,180,2,80,2023-07-30,1.35,1,135,0,
38891722,2BR/2BT | King | Free parking | W/D |Best Location,108514926,Dalls,,District 14,32.80674,-96.79919,Entire home/apt,169,20,5,2024-05-07,0.10,125,334,3,
38907680,"Large room, hot tu, pet friendly, Dallas proper",2791533,Ea,,District 2,32.80978,-96.78407,Private room,81,1,595,2024-07-31,10.03,2,337,91,
38907909,"Cozy private room, low price, centrally located",2791533,Ea,,District 2,32.81119,-96.7837,Private room,51,1,410,2024-08-03,7.08,2,301,97,
38914526,WALK SCORE 94 | FREE PARKING | KING BED |McKinney,108514926,Dalls,,District 14,32.80993,-96.79543,Entire home/apt,125,80,0,,,125,347,0,
38918076,WALK SCORE 94 | FREE PARKING | KING BED |McKinney,108514926,Dalls,,District 14,32.81054,-96.79699,Entire home/apt,120,20,1,2023-04-16,0.06,125,347,0,
38920722,Luxury 4BR Dallas Home | 5 Mins DT | Private Yard,39191637,Lee,,District 2,32.80767059326172,-96.77999877929688,Entire home/apt,192,2,80,2024-06-25,1.37,6,138,7,
38952220,Modern 4BR Home | Ping Pong | Near Downtown Dallas,39191637,Lee,,District 2,32.80784606933594,-96.78016662597656,Entire home/apt,211,2,113,2024-06-23,1.91,6,143,5,
38980532,Cozy Bedroom with Great Access to Dallas Freeway,37853441,Azar,,District 11,32.93516,-96.77145,Private room,39,30,84,2024-06-30,1.42,15,61,7,
39031373,Room 1: Dealey - The Gaston BnB,299099499,Maureene,,District 2,32.79781,-96.77166,Private room,263,1,22,2023-11-18,0.37,6,336,1,
39031438,Room 2: Adair - The Gaston BnB,299099499,Maureene,,District 2,32.79953,-96.76949,Private room,238,1,8,2024-05-07,0.14,6,344,1,
39031897,Room 3: Varco - The Gaston BnB,299099499,Maureene,,District 2,32.79836,-96.77159,Private room,238,1,4,2023-12-10,0.07,6,348,1,
39031965,Room 4: Dentzel - The Gaston BnB,299099499,Maureene,,District 2,32.79758,-96.77089,Private room,200,1,5,2022-10-15,0.08,6,340,0,
39032051,Room 5: Eastham - The Gaston BnB,299099499,Maureene,,District 2,32.79846,-96.76956,Private room,263,1,13,2023-09-21,0.22,6,342,2,
39032112,Full Home Rental - The Gaston BnB,299099499,Maureene,,District 2,32.7976,-96.76999,Private room,1452,1,21,2023-04-16,0.36,6,326,0,
39075058,5★Main and Guest House✿5min Walk to Restaurants,85191538,Mac,,District 14,32.81741,-96.78256,Entire home/apt,438,1,36,2024-06-22,0.62,10,63,10,
39106160,Dallas Corporate Stays 1 Bdr Apt with FreeValet/Pool/Gym/Kitchen/Laundry/Cable/Wifi in Downtown,156543716,Corporate Short Stays Dallas,,District 2,32.77796,-96.7955,Entire home/apt,100,90,5,2022-05-27,0.09,15,364,0,
39174583,White Rock Lake Cozy Casita,300548885,Caro And Brian,,District 9,32.84886,-96.71009,Entire home/apt,79,1,269,2024-08-03,4.58,1,327,55,
39177514,Urban Retreat in The Big D,103702257,Patrick,,District 2,32.80228,-96.77504,Entire home/apt,162,2,324,2024-08-12,5.49,1,69,56,
39229206,The Antonio. Cottage above the Coach House,4952226,Tim,,District 2,32.81163,-96.81239,Entire home/apt,89,2,130,2024-07-27,2.20,8,352,38,
39233602,Stay in the Heart of Dallas. Furnished 1-1 condo,101950082,Linda,,District 14,32.84593,-96.7664,Entire home/apt,80,30,1,2024-01-29,0.15,3,364,1,
39248590,Classic Beauty in Knox Cole McKinney Avenue Area,104509952,Anthony,,District 14,32.81925,-96.79133,Entire home/apt,109,3,26,2024-07-02,0.46,7,240,4,
39253181,Modern Flat - Oak Lawn!,43042344,Rent On Your Terms,,District 2,32.80747,-96.8113,Entire home/apt,108,2,132,2024-08-03,2.24,43,344,49,
39269964,Explorer's Hearth | Plus Arboretum Available,10901678,Vera,,District 14,32.82405,-96.76455,Entire home/apt,72,1,220,2024-07-30,3.72,24,353,32,
39271723,5★Location✿Renovated✿ 5min Walk to Restaurants,85191538,Mac,,District 14,32.81739,-96.78386,Entire home/apt,117,1,193,2024-06-17,3.28,10,69,48,
39320904,"Luxury Bishop Arts Townhome, walk to Arts District",202796415,Ruchi,,District 1,32.755340576172,-96.828140258789,Entire home/apt,170,2,104,2024-07-13,1.77,4,161,9,
39369450,North Dallas-2 Bedroom,191308869,Kathy,,District 11,32.93678,-96.7711,Entire home/apt,134,45,48,2021-11-04,0.82,1,69,0,
39370647,Design Magazine Ft Contemp 4BR Western Dallas Home,229176026,Alex,,District 6,32.78073,-96.84538,Entire home/apt,354,1,84,2024-08-06,2.18,1,222,24,
39389294,4BR ModernHome-Trinity Groves w/New Pool & Jacuzzi,128301317,Ray,,District 6,32.79245,-96.85469,Entire home/apt,374,2,271,2024-08-02,4.70,4,206,39,
39443905,CUTE GUEST HOUSE JUST MINUTES FROM DOWNTOWN DALLAS,118580752,Amy,,District 9,32.8204,-96.71132,Entire home/apt,135,2,112,2024-05-28,2.95,1,138,33,
39466483,Elegance! Downtown Views,122082073,Jaime,,District 14,32.79531,-96.79116,Entire home/apt,220,1,246,2024-07-14,4.20,5,152,49,
39523646,"Walk Score is 96! , FREE PARKING,  AIRBNB DOWNTOWN",108514926,Dalls,,District 14,32.78206,-96.79857,Entire home/apt,120,28,0,,,125,150,0,
39525089,Booking Corporate Housing Dallas,211225279,Jack,,District 14,32.78357,-96.79864,Entire home/apt,135,40,1,2019-11-02,0.02,37,150,0,
39525969,Comfy place in North Dallas.,52127894,Andre,,District 11,32.93851,-96.80859,Entire home/apt,94,5,15,2024-04-27,0.26,13,164,5,
39531614,An upscale property in a prestigious neighborhood.,267877502,Ida,,District 13,32.89165,-96.80619,Entire home/apt,400,2,29,2024-07-10,0.54,1,157,7,
39652037,Great home about 15 mins from Down Town Dallas!,181178708,Ruth,,District 7,32.81295,-96.66944,Entire home/apt,150,2,184,2024-07-30,3.16,5,356,33,
39688301,"Walk Score is 96! , FREE PARKING,  Stunning Views",108514926,Dalls,,District 14,32.78365,-96.79901,Entire home/apt,120,12,0,,,125,150,0,
39688446,"Walk Score is 96! , FREE PARKING,  Stunning Views",108514926,Dalls,,District 14,32.78142,-96.80021,Entire home/apt,120,7,2,2020-08-27,0.04,125,150,0,
39695270,Dallas Corporate Stays 1 Bdr Apt with FreeValet/Pool/Gym/Kitchen/Laundry/Cable/Wifi in Downtown,156543716,Corporate Short Stays Dallas,,District 2,32.77796,-96.7955,Entire home/apt,100,90,0,,,15,364,0,
39695285,Dallas Corporate Stays 1 Bdr Apt with FreeValet/Pool/Gym/Kitchen/Laundry/Cable/Wifi in Downtown,156543716,Corporate Short Stays Dallas,,District 2,32.77796,-96.7955,Entire home/apt,100,90,0,,,15,364,0,
39695308,Dallas Corporate Stays 3 Bdr Apt in Downtown,156543716,Corporate Short Stays Dallas,,District 2,32.77796,-96.7955,Entire home/apt,195,90,0,,,15,364,0,
39695320,Dallas Corporate Stays 1 Bdr Apt with FreeValet/Pool/Gym/Kitchen/Laundry/Cable/Wifi in Downtown,156543716,Corporate Short Stays Dallas,,District 2,32.77796,-96.7955,Entire home/apt,100,90,0,,,15,364,0,
